Port_IDs,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Performance_Score
4014818740371615232,0.2319246814847921,2013.6475100900002,0.1911128490456643,94.40199994,20.982986767485823,111.0,529.0,-4.018491738196117
3786761687746711808,0.3320721883823882,205.02139999,0.2151504978408805,123.46026665,45.1219512195122,37.0,82.0,-5.2312786868230665
3949214983441029120,0.33279920298540916,1317.5775589599998,0.05876960185539697,131.15652971999998,36.9757174392936,1675.0,4530.0,-5.58425574735303
3988071780777702657,0.35867714192781286,3424.4699222,0.03734100763871833,135.64724225000055,37.316561844863735,890.0,2385.0,-5.7635965935194955
4000222729738650369,0.7204062767497224,1803.62013328,0.2480855985599212,151.8992973999999,56.05427974947808,537.0,958.0,-6.1555445792341725
3996598927198996481,1.0693254939861139,3509.04461888,0.11340118610445403,160.68430589999957,36.8282600526118,980.0,2661.0,-6.2418186060005425
3925368433214965504,0.3753030637163513,6789.436738630001,0.2748734037095989,162.05753631999778,33.33333333333333,486.0,1458.0,-6.921834236384759
3994879592543698688,0.8283465412325379,3658.7650624,0.11938359825784213,175.48129108000091,55.283307810107196,361.0,653.0,-7.123398412598748
3981810242465907713,1.1056429632843092,2836.47282999,0.19707291093117776,181.88830446,11.428571428571429,12.0,105.0,-7.156555510473291
4012994295026226176,1.5614641744135835,2500.33664614,0.21500005019192853,216.8208998599997,40.03189792663477,251.0,627.0,-8.312163049752725
3910983669796782848,0.7175143454263484,6761.648048249999,0.33103886186548676,201.72342223000032,42.8125,274.0,640.0,-8.390539557198949
3923766029921022977,0.15648862124032628,772.7290318900001,0.07238099702504483,205.53265760000016,28.51469420174742,359.0,1259.0,-9.081656111664275
3998572645139652353,0.46803137819487584,9603.58535988,0.2622908622566452,214.71515507000004,35.714285714285715,95.0,266.0,-9.20264516892175
3911997667197443328,0.621665092184959,605.72231024,0.17285573562279435,229.55157354000002,46.875,30.0,64.0,-9.734585883067504
3784403294629753856,0.33981861143763625,2521.81430468,0.10658506601925931,271.29198097000017,30.231404958677686,1829.0,6050.0,-11.866371636163157
3999240873283311617,0.543673453021995,42574.473678790004,0.22750533430745368,300.81384848999915,52.32198142414861,2366.0,4522.0,-13.001273753196944
3999845462424248576,0.8729677560150556,5843.152606810001,0.2259346608054272,325.7692295799984,43.490054249547924,1443.0,3318.0,-13.82426537226079
3993222640082269952,0.23725695585505072,1884.46844302,0.09188282957686447,314.1775242199999,46.45286686103013,1434.0,3087.0,-13.884971323474437
4013955990069013504,0.70328619573829,1690.02704985,0.22928330457914467,347.85864704999995,65.92178770949721,236.0,358.0,-14.96896482253518
3991414786174551297,0.6553007118398677,1787.9877156900002,0.12201028159519588,372.9699,29.903536977491964,93.0,311.0,-16.145170979027814
4022565861939831809,0.23307950047083875,14197.577075890002,0.29960236775731863,385.0755536900001,52.76595744680851,372.0,705.0,-17.06068459606341
3975392755164484097,0.15523253086370412,2330.27031414,0.09520516173523122,451.2251471999999,27.99343903772553,512.0,1829.0,-20.111198062239037
3946087913459823360,-0.05545109315060492,-40.667241669999996,-0.005708494004031481,453.51285960000007,31.71733771569433,1930.0,6085.0,-20.40941381020112
4004410127575640832,0.606130659451627,2905.76386668,0.1890782355470023,486.26961987,34.51676528599605,175.0,507.0,-21.272323734683386
4027747397961573889,0.1833911548643372,2638.2194499600005,0.08976022874771172,483.90628998,45.0,207.0,460.0,-21.553168928323437
4021243448368889856,0.0856193689788358,1498.1937578999998,0.09470702599200141,490.49299994,37.85123966942149,2290.0,6050.0,-21.93689846242749
4008711265867865600,0.3082403414586579,11298.706389769999,0.2662895922745807,509.5499999999993,42.13197969543147,166.0,394.0,-22.582430400961396
4008537296438699777,0.6893278078271059,2330.84564531,0.10757234012134224,543.7563162,46.54205607476635,249.0,535.0,-23.782113500136102
3887577207880438784,0.21449107715407587,2417.51403674,0.08791090507202144,577.6136464800004,47.81818181818182,2893.0,6050.0,-25.73187722098431
4028701921959171840,0.40648048877447035,17601.40139824,0.27572387832983053,585.6775999300007,54.29403202328966,373.0,687.0,-25.91072973810766
4035034554469394176,2.0996077582862447,2517.3207997300005,0.10896770520343158,632.4248999399999,16.70886075949367,66.0,395.0,-26.48892373891237
3880920727367689984,-0.10905775247160804,-176.82699999000002,-0.03862775677475677,609.39066665,33.793103448275865,49.0,145.0,-27.45718383677603
3956076827719377409,1.0322298310165385,16790.01223802,0.09952801745500052,635.0500145299998,51.55771195097037,2019.0,3916.0,-27.57120375444049
4037511388357114368,0.39621077812691025,3552.34051692,0.0881238849981656,635.45101241,43.33683105981112,413.0,953.0,-28.164183535358088
4033614723417828608,0.2771545638872204,4602.2398164900005,0.10878629417741874,647.2944777400007,22.28682170542636,115.0,516.0,-28.802303046318357
